,period,geolevel,geoitem,v2801_vh_bedr_tot,v2801_vh_dr_tot,v2801_vh_ds_auto,v2801_vh_ds_fiets,v2801_vh_ds_gewnowap,v2801_vh_ds_handtas,v2801_vh_ds_tot,v2801_vh_ds_voert,v2801_vh_ds_wap,v2801_vh_ds_winkel,v2801_vh_ds_woning,v2801_vh_ds_zakrol,v2801_vh_ifg_fys,v2801_vh_ifg_psych,v2801_vh_ifg_sx,v2801_vh_scha_auto,v2801_vh_scha_eig,v2801_vh_scha_graff,v2801_vh_totcrim
475,2012,gemeente,31004,155,115,4,222,25,3,1054,30,3,80,65,165,62,47,3,138,412,19,3405
476,2012,gemeente,31005,604,474,33,1067,109,13,5781,316,19,487,420,1147,231,244,3,650,1522,54,12598
477,2012,gemeente,31006,37,5,1,9,0,0,176,14,2,3,41,5,14,8,1,20,56,0,471
478,2012,gemeente,31012,32,17,2,35,4,0,307,71,1,4,65,5,15,15,0,28,90,6,778
479,2012,gemeente,31022,52,22,3,35,5,1,341,36,1,11,96,9,45,21,0,48,150,1,937
480,2012,gemeente,31033,71,62,5,94,8,1,410,26,3,21,51,11,23,29,0,53,155,3,1208
481,2012,gemeente,31040,71,32,1,63,2,0,364,40,0,15,96,8,41,28,0,121,237,4,1142
482,2012,gemeente,31042,7,9,1,1,0,0,34,5,0,0,12,2,2,3,0,3,18,0,118
483,2012,gemeente,31043,240,118,15,413,31,0,1508,93,4,96,173,87,55,39,2,215,434,14,3485
484,2012,gemeente,32003,58,42,6,46,1,0,290,25,1,16,42,10,32,21,2,58,154,0,952
485,2012,gemeente,32006,14,20,0,14,0,0,93,11,0,4,26,1,8,23,0,12,53,0,346
486,2012,gemeente,32010,24,15,1,12,0,0,117,10,0,1,23,2,18,10,0,26,59,0,424
487,2012,gemeente,32011,25,13,2,19,3,0,113,9,0,5,22,2,13,24,1,35,94,1,495
488,2012,gemeente,32030,6,3,0,3,0,0,32,5,0,4,2,0,5,3,0,5,15,0,114
489,2012,gemeente,33011,149,171,23,142,23,6,749,56,4,60,94,42,72,63,2,119,289,4,2574
490,2012,gemeente,33016,3,0,0,2,0,0,12,1,0,0,0,0,5,4,1,7,15,0,69
491,2012,gemeente,33021,73,32,6,67,11,0,341,25,2,17,55,10,29,21,5,41,129,1,974
492,2012,gemeente,33029,38,32,11,60,11,2,328,51,7,8,50,4,32,23,0,91,173,0,932
493,2012,gemeente,33037,36,16,5,10,2,0,143,21,0,1,32,0,15,11,0,17,60,0,427
494,2012,gemeente,33039,35,15,3,9,1,0,144,17,2,7,30,1,13,18,2,4,45,1,462
495,2012,gemeente,33040,21,10,3,8,4,0,85,11,1,1,19,0,8,17,1,10,36,0,335
496,2012,gemeente,33041,12,10,0,2,0,0,29,3,0,0,3,3,3,19,0,10,17,0,150
497,2012,gemeente,34002,28,9,3,27,4,0,185,22,0,6,39,6,15,15,0,15,54,4,451
498,2012,gemeente,34003,25,15,3,32,3,0,164,28,3,15,21,5,22,6,0,30,66,2,488
499,2012,gemeente,34009,18,22,3,29,3,0,192,40,4,4,31,4,23,13,0,22,44,0,443
500,2012,gemeente,34013,79,66,12,116,8,0,552,64,2,16,101,24,72,66,1,63,173,4,1511
501,2012,gemeente,34022,320,476,57,819,105,12,3728,356,26,365,404,210,169,69,6,435,889,37,8370
502,2012,gemeente,34023,29,28,8,48,4,0,301,46,2,27,34,14,30,29,0,41,107,7,717
503,2012,gemeente,34025,14,2,0,8,0,0,67,7,0,2,18,1,4,5,0,7,24,0,172
504,2012,gemeente,34027,98,159,38,205,44,9,1164,273,19,57,178,16,66,42,1,179,393,9,2675
505,2012,gemeente,34040,93,60,10,289,21,3,989,64,3,55,146,37,59,42,1,136,300,1,2220
506,2012,gemeente,34041,70,73,20,187,23,1,716,108,6,36,87,18,46,48,3,90,233,24,1666
507,2012,gemeente,34042,42,49,15,51,10,0,351,43,1,3,64,5,21,31,1,47,122,3,907
508,2012,gemeente,34043,8,3,2,5,1,0,50,6,0,0,14,0,7,6,0,9,22,0,152
509,2012,gemeente,35002,50,39,1,84,5,0,473,60,0,26,65,27,42,34,2,74,185,10,1294
510,2012,gemeente,35005,38,21,3,42,6,0,265,42,2,3,46,8,16,11,2,47,125,3,705
511,2012,gemeente,35006,33,17,1,29,7,1,210,35,0,8,57,3,24,27,1,27,70,0,549
512,2012,gemeente,35011,202,23,10,93,30,5,748,85,2,54,69,65,58,31,4,147,342,14,2108
513,2012,gemeente,35013,349,295,22,598,148,17,4555,638,34,278,355,890,103,102,3,494,1097,39,9935
514,2012,gemeente,35014,13,25,3,13,0,0,182,53,0,3,54,1,7,12,0,22,62,1,498
515,2012,gemeente,35029,38,6,3,72,3,1,425,52,3,10,62,40,30,13,0,70,156,5,958
516,2012,gemeente,36006,20,8,4,18,5,0,133,14,1,6,33,0,20,6,0,17,56,2,376
517,2012,gemeente,36007,25,8,0,34,6,0,199,25,2,22,20,2,19,10,0,43,110,2,587
518,2012,gemeente,36008,104,69,13,132,19,3,620,66,6,42,84,11,61,29,0,109,263,8,1628
519,2012,gemeente,36010,18,7,1,11,1,0,113,12,1,2,23,0,10,19,0,15,55,0,329
520,2012,gemeente,36011,17,18,2,30,3,0,138,6,0,2,32,4,10,7,0,26,60,0,364
521,2012,gemeente,36012,29,14,3,15,4,0,177,21,1,15,32,0,25,40,0,22,59,0,532
522,2012,gemeente,36015,247,266,21,466,56,14,1991,133,20,276,160,129,130,88,3,219,628,36,5047
523,2012,gemeente,36019,17,4,4,17,2,1,101,14,0,1,23,0,11,10,1,19,67,0,366
524,2012,gemeente,37002,9,8,2,8,2,1,75,6,0,1,19,0,5,12,1,16,36,0,242
525,2012,gemeente,37007,19,17,1,17,1,0,74,8,0,1,9,1,16,7,0,19,63,4,357
526,2012,gemeente,37010,7,18,0,9,1,0,73,11,0,7,8,4,9,6,0,5,37,1,257
527,2012,gemeente,37011,14,10,2,13,1,0,79,6,0,1,19,1,10,11,1,14,32,2,238
528,2012,gemeente,37012,13,9,0,9,0,0,64,10,2,0,15,1,11,28,0,6,16,0,200
529,2012,gemeente,37015,46,15,6,65,11,3,398,44,0,24,62,12,25,29,0,83,166,2,1049
530,2012,gemeente,37017,16,33,2,13,3,0,90,11,1,1,19,1,12,9,1,18,54,0,345
531,2012,gemeente,37018,31,7,4,15,2,0,164,18,1,3,49,1,10,12,0,23,61,2,518
532,2012,gemeente,37020,21,11,3,17,3,0,121,11,0,1,23,0,15,17,1,29,71,5,390
533,2012,gemeente,38002,17,5,2,9,1,0,57,7,0,0,11,1,5,29,0,11,38,2,235
534,2012,gemeente,38008,67,32,5,65,9,0,438,66,2,30,34,24,29,23,1,116,220,12,1094
535,2012,gemeente,38014,95,38,5,119,14,3,645,76,1,44,92,35,42,31,3,121,301,6,1706
536,2012,gemeente,38016,44,20,3,75,8,0,418,45,0,35,35,25,28,22,1,81,172,1,964
537,2012,gemeente,38025,88,32,6,55,5,0,264,26,1,35,20,16,24,44,1,69,159,2,967
538,2012,gemeente,41002,262,526,29,408,80,14,2573,180,22,199,326,208,162,164,10,437,978,22,7335
539,2012,gemeente,41011,76,73,6,95,7,2,435,27,15,37,79,2,47,46,2,72,177,2,1515
540,2012,gemeente,41018,80,109,8,55,22,1,629,82,5,55,89,28,73,41,2,42,109,5,1961
541,2012,gemeente,41024,54,65,5,18,4,0,226,23,1,6,65,1,37,57,4,45,133,0,927
542,2012,gemeente,41027,58,49,4,37,3,0,237,23,3,7,49,3,51,19,1,29,131,1,895
543,2012,gemeente,41034,54,44,2,86,3,0,360,19,2,20,59,16,32,26,3,40,129,0,1013
544,2012,gemeente,41048,102,149,17,79,16,3,797,106,2,95,125,82,81,64,3,134,316,5,2599
545,2012,gemeente,41063,17,12,1,8,0,0,123,12,0,3,26,4,23,11,0,22,66,1,424
546,2012,gemeente,41081,117,96,4,63,13,4,450,42,0,34,49,23,88,25,0,97,264,5,1818
547,2012,gemeente,41082,62,25,5,31,0,0,371,48,1,5,117,7,35,22,1,51,125,1,971
548,2012,gemeente,42003,54,33,2,27,3,1,216,14,0,4,34,4,38,47,0,34,103,2,860
549,2012,gemeente,42004,50,26,3,42,1,0,230,21,0,9,28,5,34,27,1,33,85,3,745
550,2012,gemeente,42006,182,460,17,334,26,4,1323,101,5,86,104,96,172,94,3,229,546,23,4484
551,2012,gemeente,42008,56,88,12,122,6,1,505,28,2,28,59,20,47,31,1,90,256,7,1516
552,2012,gemeente,42010,40,43,4,29,3,0,228,40,0,0,79,3,26,28,1,38,87,0,675
553,2012,gemeente,42011,76,54,4,73,4,0,294,24,0,6,34,16,48,50,0,70,140,2,1094
554,2012,gemeente,42023,26,15,1,26,4,0,255,53,2,1,88,6,22,24,2,34,105,1,653
555,2012,gemeente,42025,169,99,15,112,17,1,691,62,3,33,132,29,71,108,2,132,274,1,2042
556,2012,gemeente,42026,46,13,2,48,3,0,183,4,1,0,32,1,19,26,0,32,68,0,570
557,2012,gemeente,42028,91,40,8,138,6,0,418,23,0,18,55,8,44,21,2,64,182,5,1296
558,2012,gemeente,43002,36,57,2,21,2,0,171,15,0,4,34,3,28,31,1,9,68,1,645
559,2012,gemeente,43005,101,182,8,152,20,1,730,46,5,117,66,37,77,43,3,105,312,10,2463
560,2012,gemeente,43007,23,24,1,8,1,0,75,8,0,1,12,0,5,7,1,20,58,0,297
561,2012,gemeente,43010,58,73,4,118,9,0,417,32,2,32,51,12,43,42,2,52,186,5,1381
562,2012,gemeente,43014,16,18,0,3,0,0,66,7,1,0,13,0,8,5,0,8,40,0,288
563,2012,gemeente,43018,434,190,2,40,15,0,301,20,3,28,38,25,43,35,1,2,107,0,1574
